_id,Title,Company,Location,Salary,Description,Date,Job_Search,Department_Search
p_ea306d3b283dc1a2,STAGE PROCESS & DATA F/H,VINCI,Lyon (69),,"Aéroports de Lyon pilote l’exploitation de Lyon–Saint Exupéry, 2ème aéroport régional français pour l’aviation commerciale et Lyon–Bron 3ème aéroport français pour l’aviation d’affaires. Premier aéroport du Groupe VINCI Airports en France avec 11 millions de passagers en 2018, Lyon-Saint Exupéry, propose 128 destinations directes dont 40 nouvelles lignes lancées en deux ans, et est connecté aux principaux hubs internationaux. La Direction Technique est composée de 120 personnes réparties en 4 pôles : projets, ingénierie, maintenance, process&data Vous êtes rattaché au sein du pôle process & data dont les principaux enjeux sont Piloter les démarches transverses et des processus de la direction Administration des outils et données de la Direction Technique Identification de cas d'usages de données innovants Gestion des Accords cadres Veille réglementaire Au sein de l'équipe vous serez notamment chargé (e) d'assister la responsable du pôle dans la définition et gestion des processus métiers (GMAO, GTC, GPP, SIG) de participer à l'élaboration des documents et indicateurs qualité en lien avec les normes ISO 9001/140001/50001 en d'en assurer le suivi avec les autres pôles de la direction de participer à l'élaboration des tableaux de bord du processus global de la Direction  Profil : Bac +4/5 avec une expérience sur des projets techniques Compétences informatiques Qualité relationnelle Capacité d'analyse et de synthèse Curiosité et ouverture d'esprit Force de proposition et autonomie Méthodologie et rigueur Anglais Stage conventionné de 6 mois, gratification de stage selon profil  Entité de rattachement : VINCI Concessions est un acteur international des concessions d'infrastructures de transport, engagé pour une croissance durable et partagée avec les territoires et les communautés. Nous concrétisons avec succès le potentiel du partenariat public-privé dans 21 pays, grâce à notre modèle intégré concessionnaire-constructeur et notre expertise en conception, financement, maîtrise d'ouvrage et exploitation-maintenance d'infrastructures de mobilité. Assurer une expérience positive à nos 2 millions clients par jour est l'objectif premier de nos 20 000 collaborateurs à travers le monde. VINCI Concessions réunit VINCI Airports - le premier opérateur privé mondial de la gestion aéroportuaire, VINCI Highways – un leader de la mobilité routière avec 3.564 km gérés dans 14 pays et VINCI Railways – pionner de la concession ferroviaire.",07/09/2019,Data,Rhône
p_37aa044f7d7e89a0,Data Scientist H/F,KONECRANES,Lyon (69),,"KONECRANES, Groupe industriel international reconnu dans le secteur de la métallurgie, recrute son Data Scientist H/F dans le cadre d'une création de poste. POSTE En tant que Data Scientist, vous travaillerez dans notre Data Science Lab, qui fait partie de Konecranes Digital Accelerator, et qui a été créé pour soutenir le développement des solutions numériques Konecranes dans nos 3 domaines d’activités : solutions pour équipements industriels, services et solutions portuaires. Dans la mesure où la maturité numérique d'une entreprise ne consiste pas seulement à un empilement de technologies, mais avant tout aux personnes, à leurs compétences, à leurs méthodes de travail et à leur capacité à comprendre les besoins de leurs clients, Digital Accelerator incitera de son côté notre culture à s'adapter à des pratiques de conception et de développement Lean centrées sur le client, afin de créer de nouveaux produits et services. Nous pensons que la création de valeur à partir de données transformera le secteur de la manutention. Les processus numérisés et les produits connectés génèrent d'énormes quantités de données qui ont été utilisées pour améliorer ce que Konecranes offre à ses clients. Cependant, nous avons maintenant atteint un point où nous pouvons exploiter encore plus de données pour nous permettre de créer de nouveaux modèles commerciaux et de donner une plus grande valeur à nos clients. Konecranes vous donnera l'occasion de voir de l'intérieur ce qui se passe dans les différentes industries du monde et de jouer un rôle essentiel dans Konecranes pour accélérer ce changement. Digital Accelerator fait partie de la fonction Konecranes Technologies, et se concentre sur des fonctionnalités qui apportent de la valeur à tous les secteurs d’activité de Konecranes. MISSION Analyser les données internes de Konecranes Développer des modèles prédictifs en utilisant des algorithmes de Machine Learning / Deep Learning Exploiter les données structurées et non structurées afin de transformer celles-ci en information Communiquer le statut et l'avancement des projets Data Science Être actif dans le Data Science Lab, force de proposition Activités de R&D PROFIL Diplôme d'études supérieures (Bac+5 et plus), avec une 1ère expérience professionnelle réussie dans le domaine de la Data Science Capacité à développer des modèles prédictifs en utilisant des algorithmes de Machine Learning et Deep Learning Connaissance approfondie de Python (pandas, numpy, scikit-learn) Calculs distribués (Apache Spark) Connaissance de l’environnement Microsoft Azure et de Databricks Excellente connaissance du SQL Bonne communication avec une maitrise de l’anglais (échanges quotidiens) Curiosité Esprit d'équipe Type d'emploi : Temps plein, CDI Expérience: data scientist h/f ou similaire: 1 an (Souhaité) Langue: ANGLAIS (Souhaité)",07/09/2019,Data,Rhône
p_6e680f7c5658cf7d,Business developer data et digital,Le Groupe La Poste,Lyon (69),,"MISSION Acteur majeur de la communication de proximité, MEDIAPOST accompagne ses clients à chaque étape de leur démarche de communication.  Missions :   Rattaché au Directeur du développement des ventes, votre mission principale consiste à réaliser les objectifs de chiffre d'affaires relatifs à la commercialisation des nouvelles offres (principalement offres Data et offres Digitales) en développant de nouveaux comptes et en diversifiant le portefeuille d'offres souscrites par les clients existants des autres forces de vente MEDIAPOST.  Pour cela, vous définissez et mettez en place le plan de conquête commerciale sur votre périmètre et développez votre portefeuille clients. Expert sur les solutions Data et Digitales, vous co-construisez avec vos clients les solutions les plus adaptées et innovantes répondant à leurs enjeux métiers.  Vous êtes garant de la faisabilité des solutions choisies et vous assurez de la bonne mise en œuvre de vos contrats par les différents services production.  Vous pilotez votre activité selon les indicateurs définis et développez la satisfaction des clients de votre périmètre. PROFIL Vous êtes motivé par la prospection et la négociation. Votre sens de la performance et votre capacité à valoriser nos solutions vous permettront d'assurer une véritable démarche de conseil. Vous aimez le travail en équipe, êtes ouvert, dynamique et disposez de bonnes capacités rédactionnelles. FORMATION ET EXPÉRIENCE De formation commerciale, vous disposez idéalement d'une expérience significative dans la vente directe de prestations de marketing direct, communication et en particulier les offres data et offres digitales.",07/09/2019,Data,Rhône
p_2c1292f233929782,Stage - Dév. des traitements de données Big Data F/H,Orange,Lyon (69),,"Objectif En lien avec l'activité Data Science d'Orange Digital for Business qui se développe fortement dans les environnements Big et Fast Data. Contexte Au sein du Centre de Compétences DataScience (DS) et encadré(e) par des experts Big Data et des Data Scientists vous aurez la charge de participer à l'établissement de traitement de données en relations avec les problématiques de nos clients. Descriptif Les travaux de stage pour but de répondre à des problématiques variées comme l'analyse de parcours clients, la détection d'anomalies ou de fraudes, des problématiques d'analyse de cause d'incidents…. Dans ce cadre vous aurez à développer des traitements de données ou autre algorithmes . Vous serez amené(e) à travailler en environnement Hadoop / Spark ou Python, sur les étapes : D'ingestion et le stockage de données sources en « temps réel » ou « quasi reél ». La structuration, le croisement des données, la définition de KPI ou de« features ». Technologies Hadoop, Spark, Python, Java ( idéalement Scala), Bases de Données SQL et NoSQL (Cassandra, MongoDB). about you Stage de fin d'étude niveau bac +5 / Master / Ecole d'ingénieur en Big Data ou Data Science avec une forte connotation calcul informatique distribué. Hard Skills : Connaissances informatiques / data science : Distribution Hadoop, Spark, Python, Java ( idéalement Scala), Bases de Données SQL et NoSQL (Cassandra, MongoDB). Statisques et algorithmie : Classification/Régression supervisée et non supervisée, ACP, Séries de Fourier, Séries Temporelles, Distributions Statistiques. Soft Skills : Autonomie, proactivité, facilité d'adaptation et qualités relationnelles nécessaires pour évoluerdans le milieu dynamique des ESN. Capable de formaliser la création de valeur d'une solution algorithmique en réponse à une problématique client. Maitrise de l'anglais appréciée. Stage rétribué (environ 1350€ brut/mois) + avantages. department Digital & Data Partenaire de la transformation digitale des entreprises, Orange Digital&Data est l'entité d'Orange Business Services spécialisée dans la conception et le développement de services applicatifs et l'intégration de systèmes. Implantés dans plusieurs grandes villes françaises comme Paris, Rennes, Lyon, Bordeaux, Lille et Toulouse … nous accompagnons au quotidien près de 20 000 entreprises tout au long du cycle de vie de leurs projets, dans les domaines clés de l'expérience digitale, de la Data Analytics et l’Intelligence Métier. Pour la 4ème année consécutive, Orange reçoit la certification « Top Employer Global » 2019. Cette certification consacre les meilleures politiques et pratiques en termes de programmes de ressources humaines. L’innovation est essentielle à votre métier, construisons la ensemble ! contract Internship Level : Master 2",07/09/2019,Data,Rhône
p_eff2ecb75e577238,Responsable développement Data et Digital H/F,Mediapost,Lyon (69),,"Rattaché au Directeur du développement des ventes, votre mission principale consiste à réaliser les objectifs de chiffre d'affaires relatifs à la commercialisation des nouvelles offres (principalement offres Data et offres Digitales) en développant de nouveaux comptes et en diversifiant le portefeuille d'offres souscrites par les clients existants des autres forces de vente MEDIAPOST. Pour cela, vous définissez et mettez en place le plan de conquête commerciale sur votre périmètre et développez votre portefeuille clients. Expert sur les solutions Data et Digitales, vous co-construisez avec vos clients les solutions les plus adaptées et innovantes répondant à leurs enjeux métiers. Vous êtes garant de la faisabilité des solutions choisies et vous assurez de la bonne mise en œuvre de vos contrats par les différents services production. Vous pilotez votre activité selon les indicateurs définis et développez la satisfaction des clients de votre périmètre. Profil  De formation commerciale, vous disposez idéalement d'une expérience significative dans la vente directe de prestations de marketing direct, communication et en particulier les offres data et offres digitales.  Vous êtes motivé par la prospection et la négociation. Votre sens de la performance et votre capacité à valoriser nos solutions vous permettront d'assurer une véritable démarche de conseil. Vous aimez le travail en équipe, êtes ouvert, dynamique et disposez de bonnes capacités rédactionnelles. Localisation du poste Localisation du poste Europe, France, Rhone-Alpes, RHONE (69) Lieu Lyon",07/09/2019,Data,Rhône
p_e75e9a19fe7a6ede,Chef de Projet Data Intelligence / BI F/H,AESSENTIA,Lyon 3e (69),,"Poste et Missions  En rejoignant AESSENTIA, vous serez acteur de la société en aidant au développement des pôles « Service » et « Conseil ». En travaillant avec une équipe organisée en mode agile ou classique, vous êtes l’interface entre nos clients, les développeurs et les directeurs de pôles.  Vous intervenez sur le pilotage des différentes phases d’un projet en assurant la qualité des livrables ainsi que la bonne gestion du planning et du budget associé. Votre expertise permet d’apporter de la valeur aux projets.  Vous pouvez également participer activement aux avant-ventes : chiffrage, réponse à appel d’offres, rédaction des réponses techniques et fonctionnelles, évaluation des charges, soutenance. Vous pouvez intervenir sur des missions de Conseil (cadrage, aide au choix d’outil).  Aimer interagir auprès de grands comptes et d’interlocuteurs de haut niveau est une condition facilitant une prise rapide d’autonomie et de responsabilités. Ainsi, vous deviendrez un acteur(rice) primordial(e) du développement de l’entreprise. Profil recherché Profil  Proactif(ve), curieux(se) et passionné(e), vous possédez une formation Bac+5 ou d’ingénieur. Votre cursus scolaire et/ou professionnel doit justifier d’une expérience notable dans un métier en lien avec la Data. La pratique de l’anglais est un plus.  Vous maîtrisez les concepts de base de données, les outils de la suite MSBI (SQL Server, SSIS, SSAS, SSRS), PowerBI voir également d’autres outils de datavisualisation comme QlikView, QlikSense.  Motivé(e) ?  Souhaitez-vous intégrer notre structure dynamique et conviviale ? L’entrepreneuriat vous attire et vous êtes dynamique et aimez le challenge ?  Partagez notre sens du service ! Adressez-nous votre dossier de candidature (CV et lettre de motivation) :  Rémunération : Selon profil. Entreprise AESSENTIA innove dans l’informatique stratégique des grand comptes et ETI, en particulier dans le domaine de la “Data Intelligence” (La maîtrise, l’analyse ou la production de la donnée sous ses multiples formes).  Nous conseillons et conduisons des projets d’ingénierie sur-mesure et de conseil pour nos clients, situés majoritairement dans les régions lyonnaise et parisienne et de différentes tailles, ETI et grands comptes.",07/09/2019,Data,Rhône
p_68e0feb981aceafe,Data Analyst F/H,ARAXXE,Lyon 3e (69),,"Au sein de l’équipe End-to-End Billing Verification, le Data Analyst assistera l’équipe dans la production de rapports en Anglais et l’analyse des données clients afin d’identifier et de mettre en évidence des erreurs de facturation ou de valorisation structurées  Dimensionnement et suivi des scenarii de tests  Collecte des données pertinentes  Réalisation d’analyses de données volumineuses  Production de tableaux statistiques  Réaliser des estimations de pertes financières sur la base de nos échantillons de tests Profil recherché Bac+ 3 / 5  Connaissance en base de données (requêtes SQL pour interrogation de la base de données). Connaissances applications Microsoft Office (Excel, Word, Power Point).  Anglais exigé  (des tests seront réalisés pour connaître votre niveau).  Esprit d’équipe, rigueur et esprit d'analyse sont des qualités qui vous permettront de mener à bien les missions qui vous seront confiées. Entreprise Afin d’accompagner son développement, la société française Araxxe, créée en 2005, recrute un Ingénieur système embarqué.  Notre métier ?  Proposer aux opérateurs de télécommunications du monde entier des solutions de vérification de facturation et de détection de fraude à l'interconnexion.  Nos services s'appuient sur une infrastructure intégrée de logiciel, de matériel et de personnel.  Notre réseau de robots, sans équivalent, s'étend sur 170 pays et compte 3,700 ressources télécom. Les services de supervision sont assurés 365 jours par an et 24 heures sur 24 par le centre opérationnel situé à Lyon.  Afin d’accompagner son développement, la société française Araxxe, créée en 2005, recrute un Ingénieur informatique embarquée.",07/09/2019,Data,Rhône
p_861bfd457e25a8a7,Consultant Data Intelligence / BI F/H,AESSENTIA,Lyon 3e (69),,"Poste et Missions  En rejoignant l’équipe spécialisée Data Intelligence et BI, vous serez acteur du pôle « Conseil ». En qualité de Consultant, vous allez au-delà de la mise en œuvre de la solution informatique répondant aux métiers et enjeux de nos clients. Vous opérez des prestations de préconisations technique, technologique et métier en prenant l’initiative, proposant de nouvelles idées créatives et audacieuses sur ces différents aspects. Votre expertise permet d’apporter de la valeur aux projets.  Au sein d’une équipe projet expérimentée, vous participez à toutes les phases de la mise en œuvre de solutions informatiques. Vous serez amené à prendre part à la négociation et la vente avec un commercial et le chef de projets.  Aimer interagir auprès de grands comptes et d’interlocuteurs de haut niveau est une condition facilitant une prise rapide d’autonomie et de responsabilités. Ainsi, vous deviendrez un acteur(rice) primordial(e) du développement de l’entreprise. Profil recherché Profil  Proactif(ve), curieux(se) et passionné(e), vous possédez une formation Bac+5 ou d’ingénieur. Votre cursus scolaire et/ou professionnel doit justifier d’une expérience notable dans un métier en lien avec la Data. La pratique de l’anglais est un plus.  Vous maîtrisez les concepts de base de données, les outils de la suite MSBI (SQL Server, SSIS, SSAS, SSRS), PowerBI voir également d’autres outils de datavisualisation comme QlikView, QlikSense.  Motivé(e) ?  Souhaitez-vous intégrer notre structure dynamique et conviviale ? L’entrepreneuriat vous attire et vous êtes dynamique et aimez le challenge ?  Partagez notre sens du service ! Adressez-nous votre dossier de candidature (CV et lettre de motivation)  Basé au cœur de Lyon (Part-Dieu), ce poste est à pourvoir dès que possible.  Rémunération : Selon profil. Entreprise AESSENTIA innove dans l’informatique stratégique des grand comptes et ETI, en particulier dans le domaine de la “Data Intelligence” (La maîtrise, l’analyse ou la production de la donnée sous ses multiples formes).  Nous conseillons et conduisons des projets d’ingénierie sur-mesure et de conseil pour nos clients, situés majoritairement dans les régions lyonnaise et parisienne et de différentes tailles, ETI et grands comptes.",07/09/2019,Data,Rhône
p_f5ff2a678a365f4a,DATA ANALYST JUNIOR H/F,Feu vert,Écully (69),,"Bienvenue chez Feu Vert ! Nous possédons plus de 40 ans d'expérience dans le monde de l'équipement et de l'entretien automobile. Aujourd'hui leader européen avec près de 450 centres automobile en Europe dont plus de 350 en France, Feu Vert emploie plus de 3000 collaborateurs sur l'ensemble du territoire français, et vous propose de réelles opportunités en termes de carrière et de développement des compétences. Notre site Feuvert.fr compte à ce jour 1, 4 millions de visites uniques par mois. Feu Vert est présent sur plusieurs milliers de contenus graphiques (publicité, réseaux sociaux...) et compte accélérer son développement digital en 2020. Au sein de la Direction Digitale, vous contribuez à améliorer la connaissance client et le parcours des utilisateurs. Vos missions principales seront les suivantes : - L'analyse des comportements clients : extraction et étude de données, réalisation de rapports statistiques - La veille de la qualité des bases de données marketing (cleaning, dédoublonnage, actualisation…) - En collaboration avec la DSI vous mettrez en place des projets data, base de données clients, IT CRM - En collaboration avec l'équipe CRM vous ciblez les clients, établissez des plans de contact et suivez les performances  Vous êtes issu d'une formation en informatique, en statistiques ou en mathématiques et vous disposez d'un niveau Bac +5. De plus, vous justifiez d'une expérience de 6 à 12 mois sur ces mêmes missions. Une maîtrise de SQL, Excel et Dataviz (Tableau) sont nécessaires. Vous êtes bien organisé, faîtes preuve d'un bon esprit d'analyse et d'une grande capacité à travailler en équipe. Si vous vous reconnaissez dans ce profil, alors vous êtes peut être notre futur(e) Data Analyst CRM Junior ! 11 Allée Moulin Berger, 69130 Écully, France Niveau d'études min. requis : Bac+5",07/09/2019,Data,Rhône
p_cd5e05df30a70fb6,Développeur front - Environnement Data Science F/H,DAVIDSON TELECOMS ET SI LYON,Lyon 6e (69),,"Au sein des équipes de notre client, dans un environnement international, vous apporterez votre expertise en tant que développeur front.  Le projet ?  Créer des solutions à destination des métiers (environnement pharmaceutique, laboratoires) pour leur permettre de suivre et d'analyser en temps réel les données.  L'équipe ?  Organisé en méthodologie Agile, vous aurez contact avec les métiers et les data scientists qui gèrent le back  Votre rôle ?  Proposer des solutions et développer des interfaces en lien avec les besoins métiers (simple et efficace), avec un back complexe réalisé par les data scientists (Analyse prédictive, machine learning,...) Profil recherché De formation BAC+5, vous êtes diplômé d'une Ecole d'Ingénieurs ou de l'Université.  Vous maîtriser les différents langages et framework front, notamment Angular et React JS. Vous avez à minima des notions sur le traitement des données et une bonne connaissance de Python.  Enfin, votre niveau d'anglais vous permet de communiquer au quotidien avec des équipes. Entreprise Créée en 2005, Davidson est une société de conseil en management et expertise technologique.  Nous sommes présents dans 8 pays repartis en Europe, aux Emirats Arabes Unis et en Amérique du Nord.  En 2018, Davidson c’est : 2500 salariés,  150 managers,  210 millions d’euros de chiffre d’affaires…  STOOOOOOOOOOOOP!  Et si on laissait de côté les discours préformatés pour parler des VRAIS raisons de nous rejoindre !  Davidson c’est avant tout un projet d’entreprise où il fait bon vivre grâce à des fondamentaux qui structurent notre action au quotidien :  Etre sérieux sans se prendre au sérieux,  Manager en temps réel,  Construire une entreprise horizontale,  Développer la créativité et la prise d’initiatives,  Favoriser l’inspiration plutôt que la gouvernance.  Pour que vous puissiez vérifier que ce ne sont pas que des mots, il vous suffit de candidater, si vous êtes le(la) meilleur(e) pour le job suivant !!!!  Dans le cadre de sa politique de diversité, Davidson étudie à compétences égales toutes les candidatures, dont celles de personnes en situation de handicap.",07/09/2019,Data,Rhône
p_022dbde41ad44852,Développeur C++/Qt (QML) Windows Expériementé - Stormshield Data Security,STORMSHIELD,Lyon (69),,"Le poste : Développeur C++ / Qt (QML) Windows Vous travaillerez au sein du service R&D de Stormshield Data Security, solution de protection des données utilisateur de bout en bout. L’équipe, composée d’une vingtaine de personnes (Développeurs, Testeurs, Tech’Leaders, Scrum Master, Product Owner), est organisée en sprints Agiles de 5/7 personnes (Scrum/Agile). En tant que Développeur Senior C++/Qt, vous intégrerez l’équipe de développement de Stormshield Data Security. Environnement technologique Référentiels : Bugzilla, Testlink Développement : Powershell, C#, C++, QT (QML), STL Intégration continue : Jenkins, Git, CMake Ecosystèmes : Windows, macOS, Android, iOS Framework de test automatique : Ranorex Environnements virtualisés : VMware, HyperV IDE : Visual Studio Vous êtes autonome, rigoureux(se), votre attention est portée sur la qualité et la robustesse de votre code et bien sûr passionné(e) par le développement. Familier des problématiques de développement multiplateforme (couche commune Windows/Mac/iOS/Android) et vous développez principalement sur Windows. A l’aise avec le développement multithread Gestionnaire de source Git Adepte des méthodes agiles et partie prenante de tous les aspects liés au projet Architecture, discussions techniques et fonctionnelles, vision opérationnelle, développement, tests unitaires, … Les responsabilités Rôles dans l’entreprise Echange avec l’équipe produit et les Tech’Leaders afin de concevoir et réaliser les évolutions du produit Stormshield Data Security Apport d’expertise technique et fonctionnelle à l’équipe Support Rôles dans l’équipe Design et choix technique autour de l'architecture de la solution Développement d'une solution maintenable et évolutive Passioné/e par les nouvelles technologies et capable d’évoluer pour développer ponctuellement sur du driver Windows, l’application iOS et Android ou en JS/WebAssembly. Expérience Au moins 10 ans d’expérience au sein de projets significatifs Pourquoi Stormshield ? Vous êtes stimulé(e) par le challenge technique permanent Vous souhaitez bénéficier de temps dédié pour l’innovation et la participation à des conférences (Mix-IT, BotConf, HackInParis, …) Vous appréciez une entreprise qui valorise les expériences et compétences de chacun et qui propose une voie possible autre que le management pour les experts techniques ! Vous recherchez un Compte Epargne Temps et des horaires flexibles pour concilier vie privée et vie professionnelle Type d'emploi : CDI Expérience: céveloppeur c++/qt (qml) windows - stormshield data security ou similaire: 10 ans (Souhaité)",07/09/2019,Data,Rhône
p_4d83b35650d65ba6,Data & AI European Solution Architect,Avanade,Lyon (69),,"As Data, Analytics & AI Solution Architect, you will work with clients to identify, document, and translate their business strategy and requirements into solutions and services that help our clients achieve their business outcomes using AI & Analytics. Key to this role is that the individual will be an expert in selecting the optimal architecture and delivery approach that will service clients’ needs with a balance of costs, capability, and risks to achieve the business outcomes. Based on the market demand for Data and AI solutions this role is critical for Avanade to create new business opportunities and grow existing clients. This role includes developing client roadmaps, program building, incorporating intelligent processes into existing business process, and solution planning that drives our clients desired business outcomes. The scope of solutions can include, diverse data (including IOT) and advanced analytics capabilities, such as data engineering, data modeling, machine learning, NLP, data interaction and visualization that are all powered by Microsoft Azure technologies. The successful individual will be a long-term trusted advisor to our clients to establish programs and system integration projects targeting business outcomes on a repeatable basis.  Key Role Responsibilities: Day-to-day you will: Translate business requirements to technical solutions leveraging strong business acumen. Analyse current business practice, processes, and procedures as well as identifying future business opportunities for leveraging Microsoft Azure Data & Analytics PaaS Services. Develop overall solution plans and strategic vision for data and analytics solutions, providing a comprehensive roadmap for clients’ needs. Provide high-level architectural expertise to sales, project and other analytics teams. Perform key management and thought leadership role in the areas of advanced data techniques, including data modeling, data access, data integration, data visualization, text mining, data discovery, statistical methods, database design and implementation. Define and achieve a strategic roadmap for the enterprise; including data modeling, implementation and data management for our enterprise data warehouse and advanced data analytics systems. Identify risks, assumptions, and develop estimates end-to-end based on Solution Plans. Build relationships with Solution Architects and collaborate on promoting solution architectural best practices across the company. Provide solution oversight to delivery architects and teams Key Role Skill & Capability Requirements: Qualifications: Proven client experience selecting architecture that services clients’ needs with the balance of costs, capability, and risk to meet clients’ business objectives. Demonstrated experience of turning business use case and requirements to technical solutions. Experience in business processing mapping of data and analytics solutions. Strong understanding of the value proposition(s) associated with AI, Data, PaaS (Azure PaaS is a plus!), and DevOps. Experience constructing program journeys. Ability to conduct data profiling, cataloging, and mapping for technical design and construction of technical data flows. The ability to apply methods to solve business problems using one or more Azure Data and Analytics services in combination with building data pipelines, data streams, and system integration. Experience successfully solutioning digital analytics programs and system integration projects across multiple work streams and geographically dispersed teams. People management responsibilities both directly and indirectly with globally dispersed teams. Passion for AI. Ability to establish relationships with peers virtually. Able to explain complex analytical methodologies and concepts in non-technical language. Experience design and solutioning Modern Data Platforms and solutions incorporating AI and Advanced Analytics. Exceptional written and verbal communication and presentation skills. Experience partnering on analytics-related sales pursuits. Knowledge of Lambda and Kappa architecture patterns. Knowledge of Master Data Management (MDM) and Data Quality tools and processes. Strong team collaboration and experience working with remote teams. Knowledge of DevOps processes (including CI/CD) and Infrastructure as code fundamentals. Experience of leading grater than 3Mn USD deal solutions Preferred Certifications: MCSA,MCSE  Preferred Education Background: You likely possess a Bachelor’s and/or Masters in a field such as Computer Science, Management Information Systems, Statistics, or Mathematics. An equivalent combination of education and experience will also suffice.  Preferred Years of Work Experience: You likely have about 8-10+ years of applied experience solutioning programs and system integration projects that include Modern Data Platform and Advanced Analytics, preferably in a business consulting (technology focus) environment or a combination of experience and relevant education.  Preferred Years of Management Experience: 3-5+ years – good to have  Scope of Work: Nature of Work: Directs collective work efforts to accomplish strategic goals for given portfolio of projects, programs, and/or clients.  Scope of Work: Translates high-level strategy into more localized strategy and operational objectives.  Complexity: Highly complex problems, often requiring analysis of near-intangible factors, creative solutioning and significant networking to succeed.  Discretion: Authority to establish standards and shift the overall direction of projects and programs in response to the functional strategy.  Organizational Impact: Work efforts are typically strategic in nature, and may have a lasting, long-term impact on Avanade and/or client operations and strategic direction. If client-facing, the focus would be on driving client-relationship and sales outcomes.  Supervision Received: Operates with extreme latitude in determining focus and approach to work objectives.  Supervision Provided: Mentors and manages work efforts of more junior colleagues and team members as required by various workstreams; may formally supervise work of project teams. If managing team(s) of more junior employees full-time, then refer to the People & Business Leadership leveling criteria. Often serves as Career Advisor.  Knowledge Applied: Applies expert knowledge of a learned occupation/discipline and demonstrable, broad knowledge of business operations and organizational strategy.",07/09/2019,Data,Rhône
p_4e158dbf54f532ba,Data Engineer Junior (H/F),Atos,Lyon (69),,"À propos d’Atos Atos est un leader international de la transformation digitale avec plus de 110 000 collaborateurs dans 73 pays et un chiffre d’affaires annuel de plus de 11 milliards d’euros. Numéro un européen du Cloud, de la cybersécurité et des supercalculateurs, le groupe fournit des solutions intégrées de Cloud Hybride Orchestré, Big Data, Applications Métiers et Environnement de Travail Connecté. Partenaire informatique mondial des Jeux Olympiques et Paralympiques, le Groupe exerce ses activités sous les marques Atos, Atos Syntel, et Unify. Atos est une SE (Société Européenne) cotée sur Euronext Paris et fait partie de l’indice CAC 40. La raison d’être d’Atos est de contribuer à façonner l’espace informationnel. Avec ses compétences et ses services, le groupe supporte le développement de la connaissance, de l’éducation et de la recherche dans une approche pluriculturelle et contribue au développement de l’excellence scientifique et technologique. Partout dans le monde, Atos permet à ses clients et à ses collaborateurs, et plus généralement au plus grand nombre, de vivre, travailler et progresser durablement et en toute confiance dans l’espace informationnel.  Descriptif du poste  Au sein d’Atos, la division Big Data & Security est responsable de la définition, de la conception et de la construction de plateformes et de solutions sécurisées Big Data.  Vous interviendrez au sein d’une équipe jeune et dynamique en très forte croissance réalisant des activités allant du conseil en architecture et gouvernance de la donnée aux aspects Data analytiques et DataScience, en passant par la mise en place, l’intégration, le développement et l’optimisation de solutions souples et évolutives pour les projets stratégiques de nos clients. Notre valeur ajoutée repose sur une forte expertise technique et business de la data renforcée par de nombreux partenariats avec les éditeurs actifs dans les domaines des architectures applicatives distribuées et du Big Data & Analytics.  L’équipe Big Data & Security a un esprit Start-Up de confiance, de partage et de collaboration et elle est fortement impliquée dans le programme WellBeing@Work. Dans le cadre de notre croissance et pour répondre aux nouveaux besoins de nos clients, nous recherchons à étoffer nos équipes Big Data en intégrant un data engineer confirmé. Au sein d’une équipe, et sous la responsabilité de managers confirmés, vous interviendrez en amont pour aider au choix d’outils et à la mise en place de solutions big data Vous mettrez en œuvre au sein de projets au forfait ou en régie pour nos clients : l’alimentation et la préparation des données, le scraping de données les traitements de la donnée afin d’en tirer de la valeur. La modélisation et implémentation des systèmes de gestion de la base des données (base SQL et/ou NoSql)  Ce domaine technologique étant très dynamique, plus que des connaissances et des compétences techniques, vous devrez démontrer une réelle envie d’apprendre, de progresser et de se tenir à jour sur toutes les technologies et architectures  Profil  De formation supérieure en ingénierie informatique, vous avez une première expérience professionnelle sur des missions liées à la collecte et / ou analyse de la données. Vous êtes familier de l’écosystème Hadoop ( Hortonworks, Cloudera, MapR) et les bases NoSql ( MongoDB , Cassandra …) Vous maitrisez des outils / solutions d’ingestion tels que Talend , Kafka, Flume, Sqoop, Nifi .. Vous maitrisez un ou plusieurs des langages de programmation et outils suivants : Java / Sqoop / Scala / Spark / Pig / Python Vous êtes en veille permanente sur les innovations technologiques Vous disposez d’un niveau d’anglais opérationnel, à l’oral comme à l’écrit Une connaissance des Cloud Publics majeurs (Google Cloud Platform, Microsoft Azure, AWS, …) serait un plus appréciable.  INFORMATIONS ADDITIONNELLES : Chez Atos la diversité est au cœur de notre politique RH. C'est pourquoi Atos a mis en place un accord relatif à l’égalité professionnelle entre les hommes et les femmes. Par ailleurs, nos métiers sont tous accessibles aux personnes en situation de handicap, et ce quelle que soit la nature de leur handicap.",07/09/2019,Data,Rhône
